"BU_DESC__c","BU_ID__c","Code_Indexing__c","COUNTRY_ID__c","COUNTRY__c","GM_DESC__c","GM_ID__c","Id","MARKET_DESC__c","MARKET_ID__c","Name","OwnerId","Product_Id__c","Product_Name__c","RHMS_Vertical_Id__c","SBU1_DESC__c","SBU1_ID__c","SBU2_DESC__c","SBU2_ID__c","STATE_ID__c","SUBVERTICAL_DESC__c","SUBVERTICAL_ID__c","VERTICAL_DESC__c","VERTICAL_ID__c"
"Benelux","117","3||117||296","","","CONTINENTAL EUROPE","3","a0h0q000004KkKFAA0","","","CONTINENTAL EUROPE|Benelux|BELGIUM","0050q0000036HRvAAM","","","","BELGIUM","296","","","","","","",""
"Benelux","117","3||117||297","","","CONTINENTAL EUROPE","3","a0h0q000004KkKGAA0","","","CONTINENTAL EUROPE|Benelux|NETHERLANDS","0050q0000036HRvAAM","","","","NETHERLANDS","297","","","","","","",""
"Benelux","117","3||117||298","","","CONTINENTAL EUROPE","3","a0h0q000004KkKHAA0","","","CONTINENTAL EUROPE|Benelux|LUXEMBOURG","0050q0000036HRvAAM","","","","LUXEMBOURG","298","","","","","","",""
"Benelux","117","3||117||472","","","CONTINENTAL EUROPE","3","a0h0q000004KkKIAA0","","","CONTINENTAL EUROPE|Benelux|Mirabeau","0050q0000036HRvAAM","","","","Mirabeau","472","","","","","","",""
"Switzerland","119","3||119||299","","","CONTINENTAL EUROPE","3","a0h0q000004KkKJAA0","","","CONTINENTAL EUROPE|Switzerland|SWISS","0050q0000036HRvAAM","","","","SWISS","299","","","","","","",""
"Switzerland","119","3||119||300","","","CONTINENTAL EUROPE","3","a0h0q000004KkKKAA0","","","CONTINENTAL EUROPE|Switzerland|CS SWISS","0050q0000036HRvAAM","","","","CS SWISS","300","","","","","","",""
"Switzerland","119","3||119||301","","","CONTINENTAL EUROPE","3","a0h0q000004KkKLAA0","","","CONTINENTAL EUROPE|Switzerland|UBS-CE","0050q0000036HRvAAM","","","","UBS-CE","301","","","","","","",""
"Switzerland","119","3||119||302","","","CONTINENTAL EUROPE","3","a0h0q000004KkKMAA0","","","CONTINENTAL EUROPE|Switzerland|C1 OP CO CHANNEL","0050q0000036HRvAAM","","","","C1 OP CO CHANNEL","302","","","","","","",""
"Switzerland","119","3||119||557","","","CONTINENTAL EUROPE","3","a0h0q000004KkKNAA0","","","CONTINENTAL EUROPE|Switzerland|WealthQuay","0050q0000036HRvAAM","","","","WealthQuay","557","","","","","","",""
"Switzerland","119","3||119||558","","","CONTINENTAL EUROPE","3","a0h0q000004KkKOAA0","","","CONTINENTAL EUROPE|Switzerland|KIS","0050q0000036HRvAAM","","","","KIS","558","","","","","","",""
"Germany","121","3||121||303","","","CONTINENTAL EUROPE","3","a0h0q000004KkKPAA0","","","CONTINENTAL EUROPE|Germany|DIRECT BUSINESS","0050q0000036HRvAAM","","","","DIRECT BUSINESS","303","","","","","","",""
"Germany","121","3||121||304","","","CONTINENTAL EUROPE","3","a0h0q000004KkKQAA0","","","CONTINENTAL EUROPE|Germany|T SYSTEMS PARTNERSHIP","0050q0000036HRvAAM","","","","T SYSTEMS PARTNERSHIP","304","","","","","","",""
"Germany","121","3||121||305","","","CONTINENTAL EUROPE","3","a0h0q000004KkKRAA0","","","CONTINENTAL EUROPE|Germany|C1 OP CO CHANNEL","0050q0000036HRvAAM","","","","C1 OP CO CHANNEL","305","","","","","","",""
"Germany","121","3||121||460","","","CONTINENTAL EUROPE","3","a0h0q000004KkKSAA0","","","CONTINENTAL EUROPE|Germany|KIS","0050q0000036HRvAAM","","","","KIS","460","","","","","","",""
"Germany","121","3||121||503","","","CONTINENTAL EUROPE","3","a0h0q000004KkKTAA0","","","CONTINENTAL EUROPE|Germany|P&R","0050q0000036HRvAAM","","","","P&R","503","","","","","","",""
"Germany","121","3||121||504","","","CONTINENTAL EUROPE","3","a0h0q000004KkKUAA0","","","CONTINENTAL EUROPE|Germany|CMT","0050q0000036HRvAAM","","","","CMT","504","","","","","","",""
"Germany","121","3||121||505","","","CONTINENTAL EUROPE","3","a0h0q000004KkKVAA0","","","CONTINENTAL EUROPE|Germany|Life Sciences","0050q0000036HRvAAM","","","","Life Sciences","505","","","","","","",""
"Germany","121","3||121||506","","","CONTINENTAL EUROPE","3","a0h0q000004KkKWAA0","","","CONTINENTAL EUROPE|Germany|BFS","0050q0000036HRvAAM","","","","BFS","506","","","","","","",""
"Germany","121","3||121||507","","","CONTINENTAL EUROPE","3","a0h0q000004KkKXAA0","","","CONTINENTAL EUROPE|Germany|Insurance","0050q0000036HRvAAM","","","","Insurance","507","","","","","","",""
"France","123","3||123||306","","","CONTINENTAL EUROPE","3","a0h0q000004KkKYAA0","","","CONTINENTAL EUROPE|France|FRANCE","0050q0000036HRvAAM","","","","FRANCE","306","","","","","","",""
"France","123","3||123||349","","","CONTINENTAL EUROPE","3","a0h0q000004KkKZAA0","","","CONTINENTAL EUROPE|France|CBC France","0050q0000036HRvAAM","","","","CBC France","349","","","","","","",""
"France","123","3||123||416","","","CONTINENTAL EUROPE","3","a0h0q000004KkKaAAK","","","CONTINENTAL EUROPE|France|CBA","0050q0000036HRvAAM","","","","CBA","416","","","","","","",""
"France","123","3||123||510","","","CONTINENTAL EUROPE","3","a0h0q000004KkKbAAK","","","CONTINENTAL EUROPE|France|CBC Morocco","0050q0000036HRvAAM","","","","CBC Morocco","510","","","","","","",""
"France","123","3||123||554","","","CONTINENTAL EUROPE","3","a0h0q000004KkKcAAK","","","CONTINENTAL EUROPE|France|KIS","0050q0000036HRvAAM","","","","KIS","554","","","","","","",""
"France","123","3||123||566","","","CONTINENTAL EUROPE","3","a0h0q000004KkKdAAK","","","CONTINENTAL EUROPE|France|Dexia","0050q0000036HRvAAM","","","","Dexia","566","","","","","","",""
"Nordics","125","3||125||307","","","CONTINENTAL EUROPE","3","a0h0q000004KkKeAAK","","","CONTINENTAL EUROPE|Nordics|NORWAY","0050q0000036HRvAAM","","","","NORWAY","307","","","","","","",""
"Nordics","125","3||125||308","","","CONTINENTAL EUROPE","3","a0h0q000004KkKfAAK","","","CONTINENTAL EUROPE|Nordics|SWEDEN","0050q0000036HRvAAM","","","","SWEDEN","308","","","","","","",""
"Nordics","125","3||125||309","","","CONTINENTAL EUROPE","3","a0h0q000004KkKgAAK","","","CONTINENTAL EUROPE|Nordics|FINLAND","0050q0000036HRvAAM","","","","FINLAND","309","","","","","","",""
"Nordics","125","3||125||310","","","CONTINENTAL EUROPE","3","a0h0q000004KkKhAAK","","","CONTINENTAL EUROPE|Nordics|DENMARK","0050q0000036HRvAAM","","","","DENMARK","310","","","","","","",""
"Nordics","125","3||125||459","","","CONTINENTAL EUROPE","3","a0h0q000004KkKiAAK","","","CONTINENTAL EUROPE|Nordics|Frontica","0050q0000036HRvAAM","","","","Frontica","459","","","","","","",""
"South Europe","127","3||127||311","","","CONTINENTAL EUROPE","3","a0h0q000004KkKjAAK","","","CONTINENTAL EUROPE|South Europe|SPAIN","0050q0000036HRvAAM","","","","SPAIN","311","","","","","","",""
"South Europe","127","3||127||312","","","CONTINENTAL EUROPE","3","a0h0q000004KkKkAAK","","","CONTINENTAL EUROPE|South Europe|ITALY","0050q0000036HRvAAM","","","","ITALY","312","","","","","","",""
"South Europe","127","3||127||313","","","CONTINENTAL EUROPE","3","a0h0q000004KkKlAAK","","","CONTINENTAL EUROPE|South Europe|PORTUGAL","0050q0000036HRvAAM","","","","PORTUGAL","313","","","","","","",""
"Africa","134","3||134||345","","","CONTINENTAL EUROPE","3","a0h0q000004KkKmAAK","","","CONTINENTAL EUROPE|Africa|SOUTH AFRICA","0050q0000036HRvAAM","","","","SOUTH AFRICA","345","","","","","","",""
"Africa","134","3||134||346","","","CONTINENTAL EUROPE","3","a0h0q000004KkKnAAK","","","CONTINENTAL EUROPE|Africa|KENYA","0050q0000036HRvAAM","","","","KENYA","346","","","","","","",""
"Africa","134","3||134||347","","","CONTINENTAL EUROPE","3","a0h0q000004KkKoAAK","","","CONTINENTAL EUROPE|Africa|NIGERIA","0050q0000036HRvAAM","","","","NIGERIA","347","","","","","","",""
"Africa","134","3||134||553","","","CONTINENTAL EUROPE","3","a0h0q000004KkKpAAK","","","CONTINENTAL EUROPE|Africa|Tanzania","0050q0000036HRvAAM","","","","Tanzania","553","","","","","","",""
"Central and Eastern Europe","183","3||183||600","","","CONTINENTAL EUROPE","3","a0h0q000004KkKqAAK","","","CONTINENTAL EUROPE|Central and Eastern Europe|Google","0050q0000036HRvAAM","","","","Google","600","","","","","","",""
"Continental Europe","57","3||57||112","","","CONTINENTAL EUROPE","3","a0h0q000004KkKrAAK","","","CONTINENTAL EUROPE|Continental Europe|HUNGARY","0050q0000036HRvAAM","","","","HUNGARY","112","","","","","","",""
"Continental Europe","57","3||57||113","","","CONTINENTAL EUROPE","3","a0h0q000004KkKsAAK","","","CONTINENTAL EUROPE|Continental Europe|BELGIUM","0050q0000036HRvAAM","","","","BELGIUM","113","","","","","","",""
"Continental Europe","57","3||57||146","","","CONTINENTAL EUROPE","3","a0h0q000004KkKtAAK","","","CONTINENTAL EUROPE|Continental Europe|UBS - CE","0050q0000036HRvAAM","","","","UBS - CE","146","","","","","","",""
"Continental Europe","57","3||57||182","","","CONTINENTAL EUROPE","3","a0h0q000004KkKuAAK","","","CONTINENTAL EUROPE|Continental Europe|IBERIA","0050q0000036HRvAAM","","","","IBERIA","182","","","","","","",""
"Continental Europe","57","3||57||50","","","CONTINENTAL EUROPE","3","a0h0q000004KkKvAAK","","","CONTINENTAL EUROPE|Continental Europe|GERMANY","0050q0000036HRvAAM","","","","GERMANY","50","","","","","","",""
"Continental Europe","57","3||57||51","","","CONTINENTAL EUROPE","3","a0h0q000004KkKwAAK","","","CONTINENTAL EUROPE|Continental Europe|FRANCE","0050q0000036HRvAAM","","","","FRANCE","51","","","","","","",""
"Continental Europe","57","3||57||52","","","CONTINENTAL EUROPE","3","a0h0q000004KkKxAAK","","","CONTINENTAL EUROPE|Continental Europe|HOLLAND","0050q0000036HRvAAM","","","","HOLLAND","52","","","","","","",""
"Continental Europe","57","3||57||53","","","CONTINENTAL EUROPE","3","a0h0q000004KkKyAAK","","","CONTINENTAL EUROPE|Continental Europe|SWITZERLAND","0050q0000036HRvAAM","","","","SWITZERLAND","53","","","","","","",""
"Continental Europe","57","3||57||76","","","CONTINENTAL EUROPE","3","a0h0q000004KkKzAAK","","","CONTINENTAL EUROPE|Continental Europe|NORDICS","0050q0000036HRvAAM","","","","NORDICS","76","","","","","","",""
"Others","109","40||109||192","","","NORTH AMERICA","40","a0h0q000004KkL0AAK","","","NORTH AMERICA|Others|OTHERS.......","0050q0000036HRvAAM","","","","OTHERS.......","192","","","","","","",""
"Others","109","40||109||227","","","NORTH AMERICA","40","a0h0q000004KkL1AAK","","","NORTH AMERICA|Others|PIPC-UK EU ME.","0050q0000036HRvAAM","","","","PIPC-UK EU ME.","227","","","","","","",""
"Others","109","40||109||228","","","NORTH AMERICA","40","a0h0q000004KkL2AAK","","","NORTH AMERICA|Others|PIPC US.","0050q0000036HRvAAM","","","","PIPC US.","228","","","","","","",""
"Others","109","40||109||457","","","NORTH AMERICA","40","a0h0q000004KkL3AAK","","","NORTH AMERICA|Others|Kbace","0050q0000036HRvAAM","","","","Kbace","457","","","","","","",""
"Insurance-NA","11","40||11||100","","","NORTH AMERICA","40","a0h0q000004KkL4AAK","","","NORTH AMERICA|Insurance-NA|WEST & CENTRAL","0050q0000036HRvAAM","","","","WEST & CENTRAL","100","","","","","","",""
"Insurance-NA","11","40||11||101","","","NORTH AMERICA","40","a0h0q000004KkL5AAK","","","NORTH AMERICA|Insurance-NA|SBU011","0050q0000036HRvAAM","","","","SBU011","101","","","","","","",""
"Insurance-NA","11","40||11||102","","","NORTH AMERICA","40","a0h0q000004KkL6AAK","","","NORTH AMERICA|Insurance-NA|EAST SBU","0050q0000036HRvAAM","","","","EAST SBU","102","","","","","","",""
"Insurance-NA","11","40||11||103","","","NORTH AMERICA","40","a0h0q000004KkL7AAK","","","NORTH AMERICA|Insurance-NA|OTHERS","0050q0000036HRvAAM","","","","OTHERS","103","","","","","","",""
"Insurance-NA","11","40||11||226","","","NORTH AMERICA","40","a0h0q000004KkL8AAK","","","NORTH AMERICA|Insurance-NA|SBU003","0050q0000036HRvAAM","","","","SBU003","226","","","","","","",""
"Insurance-NA","11","40||11||234","","","NORTH AMERICA","40","a0h0q000004KkL9AAK","","","NORTH AMERICA|Insurance-NA|PIPC..","0050q0000036HRvAAM","","","","PIPC..","234","","","","","","",""
"Insurance-NA","11","40||11||250","","","NORTH AMERICA","40","a0h0q000004KkLAAA0","","","NORTH AMERICA|Insurance-NA|ING NA","0050q0000036HRvAAM","","","","ING NA","250","","","","","","",""
"Insurance-NA","11","40||11||253","","","NORTH AMERICA","40","a0h0q000004KkLBAA0","","","NORTH AMERICA|Insurance-NA|SBU004","0050q0000036HRvAAM","","","","SBU004","253","","","","","","",""
"Insurance-NA","11","40||11||321","","","NORTH AMERICA","40","a0h0q000004KkLCAA0","","","NORTH AMERICA|Insurance-NA|SBU009","0050q0000036HRvAAM","","","","SBU009","321","","","","","","",""
"Insurance-NA","11","40||11||324","","","NORTH AMERICA","40","a0h0q000004KkLDAA0","","","NORTH AMERICA|Insurance-NA|SBU001","0050q0000036HRvAAM","","","","SBU001","324","","","","","","",""
"Insurance-NA","11","40||11||325","","","NORTH AMERICA","40","a0h0q000004KkLEAA0","","","NORTH AMERICA|Insurance-NA|SBU002","0050q0000036HRvAAM","","","","SBU002","325","","","","","","",""
"Insurance-NA","11","40||11||326","","","NORTH AMERICA","40","a0h0q000004KkLFAA0","","","NORTH AMERICA|Insurance-NA|SBU005","0050q0000036HRvAAM","","","","SBU005","326","","","","","","",""
"Insurance-NA","11","40||11||327","","","NORTH AMERICA","40","a0h0q000004KkLGAA0","","","NORTH AMERICA|Insurance-NA|SBU006","0050q0000036HRvAAM","","","","SBU006","327","","","","","","",""
"Insurance-NA","11","40||11||328","","","NORTH AMERICA","40","a0h0q000004KkLHAA0","","","NORTH AMERICA|Insurance-NA|SBU007","0050q0000036HRvAAM","","","","SBU007","328","","","","","","",""
"Insurance-NA","11","40||11||329","","","NORTH AMERICA","40","a0h0q000004KkLIAA0","","","NORTH AMERICA|Insurance-NA|SBU008","0050q0000036HRvAAM","","","","SBU008","329","","","","","","",""
"Insurance-NA","11","40||11||330","","","NORTH AMERICA","40","a0h0q000004KkLJAA0","","","NORTH AMERICA|Insurance-NA|SBU010","0050q0000036HRvAAM","","","","SBU010","330","","","","","","",""
"Insurance-NA","11","40||11||331","","","NORTH AMERICA","40","a0h0q000004KkLKAA0","","","NORTH AMERICA|Insurance-NA|SBU999","0050q0000036HRvAAM","","","","SBU999","331","","","","","","",""
"Insurance-NA","11","40||11||452","","","NORTH AMERICA","40","a0h0q000004KkLLAA0","","","NORTH AMERICA|Insurance-NA|Kbace","0050q0000036HRvAAM","","","","Kbace","452","","","","","","",""
"Insurance-NA","11","40||11||461","","","NORTH AMERICA","40","a0h0q000004KkLMAA0","","","NORTH AMERICA|Insurance-NA|SBUA","0050q0000036HRvAAM","","","","SBUA","461","","","","","","",""
"Insurance-NA","11","40||11||462","","","NORTH AMERICA","40","a0h0q000004KkLNAA0","","","NORTH AMERICA|Insurance-NA|SBUB","0050q0000036HRvAAM","","","","SBUB","462","","","","","","",""
"Insurance-NA","11","40||11||463","","","NORTH AMERICA","40","a0h0q000004KkLOAA0","","","NORTH AMERICA|Insurance-NA|SBUC","0050q0000036HRvAAM","","","","SBUC","463","","","","","","",""
"Insurance-NA","11","40||11||464","","","NORTH AMERICA","40","a0h0q000004KkLPAA0","","","NORTH AMERICA|Insurance-NA|SBUZ","0050q0000036HRvAAM","","","","SBUZ","464","","","","","","",""
"Insurance-NA","11","40||11||66","","","NORTH AMERICA","40","a0h0q000004KkLQAA0","","","NORTH AMERICA|Insurance-NA|HI TECH.","0050q0000036HRvAAM","","","","HI TECH.","66","","","","","","",""
"Healthcare-XBS","113","40||113||261","","","NORTH AMERICA","40","a0h0q000004KkLRAA0","","","NORTH AMERICA|Healthcare-XBS|XEROX-HEALTHCARE","0050q0000036HRvAAM","","","","XEROX-HEALTHCARE","261","","","","","","",""
"Healthcare-XBS","113","40||113||262","","","NORTH AMERICA","40","a0h0q000004KkLSAA0","","","NORTH AMERICA|Healthcare-XBS|XEROX-MANLOG","0050q0000036HRvAAM","","","","XEROX-MANLOG","262","","","","","","",""
"Healthcare-XBS","113","40||113||290","","","NORTH AMERICA","40","a0h0q000004KkLTAA0","","","NORTH AMERICA|Healthcare-XBS|XEROX - BFS","0050q0000036HRvAAM","","","","XEROX - BFS","290","","","","","","",""
"Healthcare-XBS","113","40||113||403","","","NORTH AMERICA","40","a0h0q000004KkLUAA0","","","NORTH AMERICA|Healthcare-XBS|XBS-Commercial-HC","0050q0000036HRvAAM","","","","XBS-Commercial-HC","403","","","","","","",""
"Sourcenet","129","40||129||322","","","NORTH AMERICA","40","a0h0q000004KkLVAA0","","","NORTH AMERICA|Sourcenet|Sourcenet","0050q0000036HRvAAM","","","","Sourcenet","322","","","","","","",""
"LS NA-CADIENT","138","40||138||377","","","NORTH AMERICA","40","a0h0q000004KkLWAA0","","","NORTH AMERICA|LS NA-CADIENT|CD-SBU2-MED_DEV-SRIRAMAN","0050q0000036HRvAAM","","","","CD-SBU2-MED_DEV-SRIRAMAN","377","","","","","","",""
"LS NA-CADIENT","138","40||138||378","","","NORTH AMERICA","40","a0h0q000004KkLXAA0","","","NORTH AMERICA|LS NA-CADIENT|CD-SBU3-PHARMA-ASHEESH","0050q0000036HRvAAM","","","","CD-SBU3-PHARMA-ASHEESH","378","","","","","","",""
"LS NA-CADIENT","138","40||138||379","","","NORTH AMERICA","40","a0h0q000004KkLYAA0","","","NORTH AMERICA|LS NA-CADIENT|CD-SBU4-PHARMA-SRINI","0050q0000036HRvAAM","","","","CD-SBU4-PHARMA-SRINI","379","","","","","","",""
"LS NA-CADIENT","138","40||138||380","","","NORTH AMERICA","40","a0h0q000004KkLZAA0","","","NORTH AMERICA|LS NA-CADIENT|CD-SBU6-PHARMA-BARINDER","0050q0000036HRvAAM","","","","CD-SBU6-PHARMA-BARINDER","380","","","","","","",""
"LS NA-CADIENT","138","40||138||381","","","NORTH AMERICA","40","a0h0q000004KkLaAAK","","","NORTH AMERICA|LS NA-CADIENT|CD-SBU1-PHARMA-SRIRAMAN","0050q0000036HRvAAM","","","","CD-SBU1-PHARMA-SRIRAMAN","381","","","","","","",""
"LS NA-CADIENT","138","40||138||382","","","NORTH AMERICA","40","a0h0q000004KkLbAAK","","","NORTH AMERICA|LS NA-CADIENT|CD-SBU5-PHARMA-GAGAN","0050q0000036HRvAAM","","","","CD-SBU5-PHARMA-GAGAN","382","","","","","","",""
"Trizetto","140","40||140||376","","","NORTH AMERICA","40","a0h0q000004KkLcAAK","","","NORTH AMERICA|Trizetto|Trizetto Solutions","0050q0000036HRvAAM","","","","Trizetto Solutions","376","","","","","","",""
"Trizetto","140","40||140||386","","","NORTH AMERICA","40","a0h0q000004KkLdAAK","","","NORTH AMERICA|Trizetto|HPG - BLUES & SMB MARKETS","0050q0000036HRvAAM","","","","HPG - BLUES & SMB MARKETS","386","","","","","","",""
"Trizetto","140","40||140||387","","","NORTH AMERICA","40","a0h0q000004KkLeAAK","","","NORTH AMERICA|Trizetto|HPG - Blues, International & PBM","0050q0000036HRvAAM","","","","HPG - Blues, International & PBM","387","","","","","","",""
"Trizetto","140","40||140||388","","","NORTH AMERICA","40","a0h0q000004KkLfAAK","","","NORTH AMERICA|Trizetto|HPG - Care Delivery","0050q0000036HRvAAM","","","","HPG - Care Delivery","388","","","","","","",""
"Trizetto","140","40||140||389","","","NORTH AMERICA","40","a0h0q000004KkLgAAK","","","NORTH AMERICA|Trizetto|HPG - UHG","0050q0000036HRvAAM","","","","HPG - UHG","389","","","","","","",""
"Trizetto","140","40||140||400","","","NORTH AMERICA","40","a0h0q000004KkLhAAK","","","NORTH AMERICA|Trizetto|HPG - Blues and Health Management","0050q0000036HRvAAM","","","","HPG - Blues and Health Management","400","","","","","","",""
"Trizetto","140","40||140||406","","","NORTH AMERICA","40","a0h0q000004KkLiAAK","","","NORTH AMERICA|Trizetto|HPG-North East CBU","0050q0000036HRvAAM","","","","HPG-North East CBU","406","","","","","","",""
"Trizetto","140","40||140||407","","","NORTH AMERICA","40","a0h0q000004KkLjAAK","","","NORTH AMERICA|Trizetto|HPG-East CBU","0050q0000036HRvAAM","","","","HPG-East CBU","407","","","","","","",""
"Trizetto","140","40||140||408","","","NORTH AMERICA","40","a0h0q000004KkLkAAK","","","NORTH AMERICA|Trizetto|HPG -Cigna CBU","0050q0000036HRvAAM","","","","HPG -Cigna CBU","408","","","","","","",""
